requirement_id,source_file,json_path_or_page,original_requirement,type,applicability,expected_observable,decision_method,ambiguity,input_version,domain,actor,audit_rule_id
US-EFFECT-internal_dispute-leadership_unity,actor_json/us_gpt.json,$.effect_rules.internal_dispute.leadership_unity,0.8,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 actor effect_rule이 적용되는 경우,행동과 명시 effect의 대응 및 적용 전후 값,효과가 증분인지 상태 할당인지·초기값인지 원기록에서 확정된 경우만 계산. 추정하지 않음.,actor effect_rules에 초기값 표시는 없음. 절대값/증분/초기값 의미와 VDM 우선순위가 불명확; diplomatic_room과 diplomatic_support의 대응도 명시되지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,행동–VDM 효과,,ACTOR-EFFECT-AMBIGUITY
SU-A01-STANCE,actor_json/soviet_gpt.json,$.actors[0].stance,Covertly offensive deterrence strategy (intimidate US to protect Cuba without provoking outright war):contentReference[oaicite:0]{index=0},선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 제안·행동,stance에 맞는 판단 근거와 목표 간 절충이 실제 대안·행동에 반영됨,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,정성/숫자 선호를 절대 금지 또는 선택확률로 바꾸지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-PREFERENCE
SU-A01-IDEOLOGY,actor_json/soviet_gpt.json,$.actors[0].ideology,Marxism-Leninism (de-Stalinized reformist); advocates 'peaceful coexistence' with the West:contentReference[oaicite:1]{index=1} but willing to risk bold moves to support world socialism:contentReference[oaicite:2]{index=2}:contentReference[oaicite:3]{index=3},선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 제안·행동,ideology에 맞는 판단 근거와 목표 간 절충이 실제 대안·행동에 반영됨,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,정성/숫자 선호를 절대 금지 또는 선택확률로 바꾸지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-PREFERENCE
SU-A01-RISK_TOLERANCE,actor_json/soviet_gpt.json,$.actors[0].risk_tolerance,"High (willing to take significant risks like secret missile deployment, though hoping to avoid nuclear war):contentReference[oaicite:4]{index=4}:contentReference[oaicite:5]{index=5}",선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 제안·행동,risk_tolerance에 맞는 판단 근거와 목표 간 절충이 실제 대안·행동에 반영됨,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,정성/숫자 선호를 절대 금지 또는 선택확률로 바꾸지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-PREFERENCE
SU-A01-CONFLICT_AVOIDANCE,actor_json/soviet_gpt.json,$.actors[0].conflict_avoidance,"Medium (does not want direct war:contentReference[oaicite:6]{index=6}, but prepared to engage in brinkmanship rather than capitulation)",선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 제안·행동,conflict_avoidance에 맞는 판단 근거와 목표 간 절충이 실제 대안·행동에 반영됨,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,정성/숫자 선호를 절대 금지 또는 선택확률로 바꾸지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-PREFERENCE
SU-A01-DIPLOMACY_PREFERENCE,actor_json/soviet_gpt.json,$.actors[0].diplomacy_preference,"Backchannel and personal diplomacy (secret moves, private letters) over open public negotiations; initial denial/deception followed by negotiation when confronted",선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 제안·행동,diplomacy_preference에 맞는 판단 근거와 목표 간 절충이 실제 대안·행동에 반영됨,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,정성/숫자 선호를 절대 금지 또는 선택확률로 바꾸지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-PREFERENCE
SU-A01-MILITARY_PREFERENCE,actor_json/soviet_gpt.json,$.actors[0].military_preference,"Strategic deterrence (use nuclear placement to deter enemy, avoid first use of strategic nukes:contentReference[oaicite:7]{index=7}; if conflict erupts, consider limited tactical force rather than all-out strike):contentReference[oaicite:8]{index=8}",선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 제안·행동,military_preference에 맞는 판단 근거와 목표 간 절충이 실제 대안·행동에 반영됨,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,정성/숫자 선호를 절대 금지 또는 선택확률로 바꾸지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-PREFERENCE
SU-A01-POWER,actor_json/soviet_gpt.json,$.actors[0].power_weight,0.5,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 국내 의사결정 조합·선택,해당 영향력 값을 사용한 선택 근거; 수식이 제공된 경우에 한해 재계산,값 인용·계산식이 노출된 부분만 독립 검산. 정의되지 않은 선택확률·최다득표 규칙을 생성하지 않음.,국가수준 권력비중의 실제 집계·효용 결합·샘플링 알고리즘이 명시되지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-WEIGHT
SU-A01-GOAL01,actor_json/soviet_gpt.json,$.actors[0].goals[0],Deter U.S. invasion of Cuba and safeguard the Castro regime:contentReference[oaicite:9]{index=9}:contentReference[oaicite:10]{index=10},선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 선택,목표를 추구하거나 다른 명시 목표와의 절충을 보여 주는 선택·이유,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,목표 달성의 실패는 그 자체로 준수 위반이 아님.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-GOAL
SU-A01-GOAL02,actor_json/soviet_gpt.json,$.actors[0].goals[1],Redress strategic imbalance with the U.S. by forward-deploying nuclear missiles (gain leverage and prestige):contentReference[oaicite:11]{index=11}:contentReference[oaicite:12]{index=12},선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 선택,목표를 추구하거나 다른 명시 목표와의 절충을 보여 주는 선택·이유,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,목표 달성의 실패는 그 자체로 준수 위반이 아님.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-GOAL
SU-A01-GOAL03,actor_json/soviet_gpt.json,$.actors[0].goals[2],Maintain Soviet credibility as leader of the socialist camp by standing firm in the Western Hemisphere:contentReference[oaicite:13]{index=13},선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 선택,목표를 추구하거나 다른 명시 목표와의 절충을 보여 주는 선택·이유,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,목표 달성의 실패는 그 자체로 준수 위반이 아님.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-GOAL
SU-A01-CONSTRAINT01,actor_json/soviet_gpt.json,$.actors[0].constraints[0],Incomplete deployment of missiles in Cuba as of Oct 21 (many missiles not yet operational):contentReference[oaicite:14]{index=14},조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 조건이 성립하는 행동·대안,해당 제약을 반영한 행동 및 제한·승인·정보 상태,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",상황·위험·자원상의 제약으로 코딩. 모든 위험행동의 절대 금지로 해석하지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-CONSTRAINT
SU-A01-CONSTRAINT02,actor_json/soviet_gpt.json,$.actors[0].constraints[1],Need to avoid triggering a U.S.–Soviet nuclear war (fear that retaliation could escalate uncontrollably):contentReference[oaicite:15]{index=15},조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 조건이 성립하는 행동·대안,해당 제약을 반영한 행동 및 제한·승인·정보 상태,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",상황·위험·자원상의 제약으로 코딩. 모든 위험행동의 절대 금지로 해석하지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-CONSTRAINT
SU-A01-CONSTRAINT03,actor_json/soviet_gpt.json,$.actors[0].constraints[2],Reliance on secrecy and surprise – early exposure of the plan limits Soviet bargaining position:contentReference[oaicite:16]{index=16},조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 조건이 성립하는 행동·대안,해당 제약을 반영한 행동 및 제한·승인·정보 상태,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",상황·위험·자원상의 제약으로 코딩. 모든 위험행동의 절대 금지로 해석하지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Nikita Khrushchev (First Secretary of CPSU / Premier of USSR),ACTOR-CONSTRAINT
