check_id,reference_field,historical_extraction_reference,extraction_availability,alternative_source_file,alternative_source_commit,alternative_source_url,alternative_source_sha256,recorded_page,recorded_excerpt_field,recorded_excerpt_nonempty,fixed_label_aggregation_requires_missing_extraction,full_window_or_coverage_equivalence_certified,alternative_status
CLA-14-SEM2-T3_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-14-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/14. Strategic Decision Modeling Framework.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/14.%20Strategic%20Decision%20Modeling%20Framework.pdf,d06a065a49e343d1ea363d8bc282a138fa18b24a87cf1ceb7802b9c8f3b6cd48,16-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-14-SEM2-T3_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-14-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/14. Strategic Decision Modeling Framework.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/14.%20Strategic%20Decision%20Modeling%20Framework.pdf,d06a065a49e343d1ea363d8bc282a138fa18b24a87cf1ceb7802b9c8f3b6cd48,16-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-14-SEM2-T4_BRANCH,evidence_file,cla_gem2_evidence/CLA-14-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/14. Strategic Decision Modeling Framework.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/14.%20Strategic%20Decision%20Modeling%20Framework.pdf,d06a065a49e343d1ea363d8bc282a138fa18b24a87cf1ceb7802b9c8f3b6cd48,21-26,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-14-SEM2-T4_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-14-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/14. Strategic Decision Modeling Framework.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/14.%20Strategic%20Decision%20Modeling%20Framework.pdf,d06a065a49e343d1ea363d8bc282a138fa18b24a87cf1ceb7802b9c8f3b6cd48,21-26,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-14-SEM2-T4_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-14-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/14. Strategic Decision Modeling Framework.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/14.%20Strategic%20Decision%20Modeling%20Framework.pdf,d06a065a49e343d1ea363d8bc282a138fa18b24a87cf1ceb7802b9c8f3b6cd48,21-26,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-14-SEM2-T2_EVENT,evidence_file,cla_gem2_evidence/CLA-14-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/14. Strategic Decision Modeling Framework.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/14.%20Strategic%20Decision%20Modeling%20Framework.pdf,d06a065a49e343d1ea363d8bc282a138fa18b24a87cf1ceb7802b9c8f3b6cd48,11-16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-14-SEM2-T3_EVENT,evidence_file,cla_gem2_evidence/CLA-14-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/14. Strategic Decision Modeling Framework.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/14.%20Strategic%20Decision%20Modeling%20Framework.pdf,d06a065a49e343d1ea363d8bc282a138fa18b24a87cf1ceb7802b9c8f3b6cd48,16-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-14-SEM2-T4_EVENT,evidence_file,cla_gem2_evidence/CLA-14-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/14. Strategic Decision Modeling Framework.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/14.%20Strategic%20Decision%20Modeling%20Framework.pdf,d06a065a49e343d1ea363d8bc282a138fa18b24a87cf1ceb7802b9c8f3b6cd48,21-26,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T1_US_ROLE,evidence_file,cla_gem2_evidence/CLA-15-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,1-6,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T1_SU_ROLE,evidence_file,cla_gem2_evidence/CLA-15-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,1-6,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T2_BRANCH,evidence_file,cla_gem2_evidence/CLA-15-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,9-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T2_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-15-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,9-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T2_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-15-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,9-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T3_BRANCH,evidence_file,cla_gem2_evidence/CLA-15-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,21-31,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T3_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-15-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,21-31,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T3_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-15-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,21-31,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T4_BRANCH,evidence_file,cla_gem2_evidence/CLA-15-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,31-40,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T4_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-15-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,31-40,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T4_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-15-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,31-40,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T2_EVENT,evidence_file,cla_gem2_evidence/CLA-15-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,9-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T3_EVENT,evidence_file,cla_gem2_evidence/CLA-15-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,21-31,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-15-SEM2-T4_EVENT,evidence_file,cla_gem2_evidence/CLA-15-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/15. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/15.%20Strategic%20Decision%20Modeling%20Protocol.pdf,8c74bc5d7c3173bd504a72b0e7f67e036dfa659ebb86c93df50015772406dba4,31-40,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T1_US_ROLE,evidence_file,cla_gem2_evidence/CLA-16-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,1-4,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T1_SU_ROLE,evidence_file,cla_gem2_evidence/CLA-16-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,1-4,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T2_BRANCH,evidence_file,cla_gem2_evidence/CLA-16-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,7-12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T2_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-16-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,7-12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T2_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-16-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,7-12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T3_BRANCH,evidence_file,cla_gem2_evidence/CLA-16-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,12-18,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T3_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-16-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,12-18,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T3_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-16-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,12-18,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T4_BRANCH,evidence_file,cla_gem2_evidence/CLA-16-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,18-25,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T4_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-16-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,18-25,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T4_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-16-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,18-25,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T2_EVENT,evidence_file,cla_gem2_evidence/CLA-16-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,7-12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T3_EVENT,evidence_file,cla_gem2_evidence/CLA-16-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,12-18,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-16-SEM2-T4_EVENT,evidence_file,cla_gem2_evidence/CLA-16-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/16. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/16.%20Strategic%20Decision%20Modeling%20Protocol.pdf,512cad7aeb7d57f010cb83ce1de3b46e8604e4c5a9ab56ce7439249bd51d173b,18-25,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-17-SEM2-T1_US_ROLE,evidence_file,cla_gem2_evidence/CLA-17-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/17. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/17.%20Strategic%20Decision%20Modeling%20Protocol.pdf,23cb50f75cbbfed2b24308abbcdb2c3d80b63f35f95d56c38ff116faadbe5895,1-4,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-17-SEM2-T1_SU_ROLE,evidence_file,cla_gem2_evidence/CLA-17-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/17. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/17.%20Strategic%20Decision%20Modeling%20Protocol.pdf,23cb50f75cbbfed2b24308abbcdb2c3d80b63f35f95d56c38ff116faadbe5895,1-4,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-17-SEM2-T2_BRANCH,evidence_file,cla_gem2_evidence/CLA-17-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/17. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/17.%20Strategic%20Decision%20Modeling%20Protocol.pdf,23cb50f75cbbfed2b24308abbcdb2c3d80b63f35f95d56c38ff116faadbe5895,8-14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-17-SEM2-T2_BRANCH,coverage_evidence_files,cla_gem2_evidence/CLA-17-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/17. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/17.%20Strategic%20Decision%20Modeling%20Protocol.pdf,23cb50f75cbbfed2b24308abbcdb2c3d80b63f35f95d56c38ff116faadbe5895,8-14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
