check_id,run_id,source_file,page,turn,branch,actor,variable,requirement_id,domain,unit,status,reported_value,recomputed_value,evidence,reason,method,uncertainty,human_review_required,numeric_comparison_status,extraction,candidate_only,review_completed
PDFIUM-CLA-24-N-00261,CLA-24,runs/raw_logs/Claude_Opus_4/24. Strategic Decision Modeling Protocol.pdf,29,4,Combination 2,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.18,0.18,• public_opinion: 0.18 (0.38 - 0.10 - 0.10 = 0.18),"명시 산식 0.38 - 0.10 - 0.10 = 0.18; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-24-N-00264,CLA-24,runs/raw_logs/Claude_Opus_4/24. Strategic Decision Modeling Protocol.pdf,29,4,Combination 2,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.19,0.19,• leadership_unity: 0.19 (0.19 + 0.10 - 0.10 = 0.19),"명시 산식 0.19 + 0.10 - 0.10 = 0.19; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-24-N-00267,CLA-24,runs/raw_logs/Claude_Opus_4/24. Strategic Decision Modeling Protocol.pdf,29,4,Combination 3,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,"• tension: 1.0 (1.0 + 0.05 - 0.05 = 1.0, clamped)","명시 산식 1.0 + 0.05 - 0.05 = 1; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-24-N-00270,CLA-24,runs/raw_logs/Claude_Opus_4/24. Strategic Decision Modeling Protocol.pdf,29,4,Combination 3,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.4,0.4,• diplomatic_support: 0.40 (0.37 - 0.02 + 0.05 = 0.40),"명시 산식 0.37 - 0.02 + 0.05 = 0.4; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-24-N-00273,CLA-24,runs/raw_logs/Claude_Opus_4/24. Strategic Decision Modeling Protocol.pdf,29,4,Combination 3,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.73,0.73,• public_opinion: 0.73 (0.63 + 0.05 + 0.05 = 0.73),"명시 산식 0.63 + 0.05 + 0.05 = 0.73; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-24-N-00276,CLA-24,runs/raw_logs/Claude_Opus_4/24. Strategic Decision Modeling Protocol.pdf,29,4,Combination 3,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.7,0.7,• leadership_unity: 0.70 (0.65 + 0.0 + 0.05 = 0.70),"명시 산식 0.65 + 0.0 + 0.05 = 0.7; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00007,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6,1,Combination 1,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• tension: 0.5 + 0.30 + 0.45 = 1.0 (clamped to maximum 1.0),"명시 산식 0.5 + 0.30 + 0.45 = 1.25; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00010,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6,1,Combination 1,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• diplomatic_support: 0.5 + 0.65 + 0.60 = 1.0 (clamped to maximum 1.0),"명시 산식 0.5 + 0.65 + 0.60 = 1.75; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00015,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6,1,Combination 1,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• leadership_unity: 0.5 + 0.80 = 1.0 (clamped to maximum 1.0),"명시 산식 0.5 + 0.80 = 1.3; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00021,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,7,1,Combination 2,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.95,0.95,• tension: 0.5 + 0.45 = 0.95,"명시 산식 0.5 + 0.45 = 0.95; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00024,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,7,1,Combination 2,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• diplomatic_support: 0.5 + 0.60 = 1.0 (clamped to maximum 1.0),"명시 산식 0.5 + 0.60 = 1.1; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00027,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,7,1,Combination 2,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• public_opinion: 0.5 + 0.55 = 1.0 (clamped to maximum 1.0),"명시 산식 0.5 + 0.55 = 1.05; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00036,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,8,1,Combination 3,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• tension: 0.5 + 0.30 + 0.45 = 1.0 (clamped to maximum 1.0),"명시 산식 0.5 + 0.30 + 0.45 = 1.25; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00043,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,8,1,Combination 3,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• leadership_unity: 0.5 + 0.80 + 0.65 = 1.0 (clamped to maximum 1.0),"명시 산식 0.5 + 0.80 + 0.65 = 1.95; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00055,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,16,1,Combination 1,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.1,0.1,• Tension: +0.15 -0.05 = +0.10 → 1.0 (already at maximum),명시 산식 +0.15 -0.05 = 0.1; 변화량 합계로 계산; 초기값/효과 선택의 정당성과 별개.,Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00056,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,16,1,Combination 1,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.05,0.05,• Diplomatic_Support: -0.05 +0.10 = +0.05 → 1.0 (clamped to maximum),명시 산식 -0.05 +0.10 = 0.05; 변화량 합계로 계산; 초기값/효과 선택의 정당성과 별개.,Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00057,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,16,1,Combination 1,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0,0,• Public_Opinion: -0.05 +0.05 = 0 → 0.48,명시 산식 -0.05 +0.05 = 0; 변화량 합계로 계산; 초기값/효과 선택의 정당성과 별개.,Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00058,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,16,1,Combination 1,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,-0.05,-0.05,• Leadership_Unity: -0.10 +0.05 = -0.05 → 0.90,명시 산식 -0.10 +0.05 = -0.05; 변화량 합계로 계산; 초기값/효과 선택의 정당성과 별개.,Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00065,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,28,1,Combination 3,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,판정 불가,+0.05 -0.05 → 1.0 (unchanged at maximum),,• Tension: +0.05 -0.05 → 1.0 (unchanged at maximum),보고 결과와 완전한 수식 경계가 없음,Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. ,예,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-26-N-00066,CLA-26,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,28,1,Combination 3,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,판정 불가,-0.05 +0.05 → 0.85 (unchanged),,• Leadership_Unity: -0.05 +0.05 → 0.85 (unchanged),보고 결과와 완전한 수식 경계가 없음,Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. ,예,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-27-N-00001,CLA-27,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6,1,Most Plausible Path,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,"• tension: 1.0 (0.5 + 0.3 + 0.45 = 1.25, clamped to 1.0)","명시 산식 0.5 + 0.3 + 0.45 = 1.25; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
