check_id,run_id,source_file,source_sha256,page,page_end,turn,turn_precision,branch,unit,requirement_id,domain,rule_file,rule_path,rule_type,applicability,expected_observation,status,reported_value,recalculated_value,evidence_quote,judgment_basis,method,review_completed,limitation_category,human_review_required,input_version_caveat,does_not_certify,source_page_text
GPT-06-EU-003-MAP,GPT-06,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,9774116c3cb26e1e5074757116f478be4a37245408d420e1fa7aaf56107b3de9,4,5,T1,fixed source-reviewed result-block assignment,"RESULT LOG] Scenario Combination Name: Most Plausible Path United States Action: Naval Quarantine Soviet Union Action: Deny and Delay Event Interpretation: U.S. imposes a naval blockade → Military Alert USSR maintains secrecy while attempting to finish deployment → Covert Detection Selected Actor: United States Selected Action: Naval Quarantine (Triggers Military Alert) Predicted Variable Change: tension +0.30 diplomatic_support ±0 public_opinion ±0 leadership_unity +0.80 Generated Triggers: Military Alert (U.S.), Potential Diplomatic Isolation",explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,SU:covert_detection,,"Selected Actor: Soviet Union Selected Action: Deny and Delay (Triggers Covert Detection) Predicted Variable Change: tension +0.45 diplomatic_support +0.60 public_opinion ±0 leadership_unity ±0 Generated Triggers: Covert Detection, Increased Diplomatic Room
[",T1 발견 고정 사건에 해당 국가의 발견 효과를 연결한다. DS 변수 대체 문제는 별도다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GPT-06-EU-004-MAP,GPT-06,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,9774116c3cb26e1e5074757116f478be4a37245408d420e1fa7aaf56107b3de9,5,5,T1,fixed source-reviewed result-block assignment,RESULT LOG] Scenario Combination Name: Hardline Response Path United States Action: Direct Air Strike Soviet Union Action: Elevate Military Alert,explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Strike,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Strike,,"Selected Actor: United States Selected Action: Air Strike (Triggers Strike Rule) Predicted Variable Change: tension +0.15 diplomatic_support -0.05 public_opinion -0.05 leadership_unity -0.10 Generated Triggers: Tension escalation, Diplomatic collapse risk ",실제 공습을 공격 효과로 연결한다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GPT-06-EU-005-MAP,GPT-06,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,9774116c3cb26e1e5074757116f478be4a37245408d420e1fa7aaf56107b3de9,5,5,T1,fixed source-reviewed result-block assignment,"RESULT LOG] Scenario Combination Name: Hardline Response Path United States Action: Direct Air Strike Soviet Union Action: Elevate Military Alert Selected Actor: United States Selected Action: Air Strike (Triggers Strike Rule) Predicted Variable Change: tension +0.15 diplomatic_support -0.05 public_opinion -0.05 leadership_unity -0.10 Generated Triggers: Tension escalation, Diplomatic collapse risk",explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,SU:military_alert,,"Selected Actor: Soviet Union Selected Action: Military Alert (Triggers Military Alert Rule) Predicted Variable Change: tension +0.45 diplomatic_support ±0 public_opinion ±0 leadership_unity +0.65 Generated Triggers: Strategic Readiness, Escalation Posture [",소련 경계 행동과 대응한다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GPT-06-EU-006-MAP,GPT-06,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,9774116c3cb26e1e5074757116f478be4a37245408d420e1fa7aaf56107b3de9,6,6,T1,fixed source-reviewed result-block assignment,RESULT LOG] Scenario Combination Name: Diplomatic Resolution Path United States Action: Diplomatic Ultimatum (UN/OAS-Backed) Soviet Union Action: Conditional Withdrawal Offer,explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Diplomatic_Success,,"Selected Actor: United States Selected Action: Diplomatic Ultimatum → Diplomatic Success (if Soviets respond positively) Predicted Variable Change: tension -0.05 diplomatic_support +0.10 public_opinion +0.05 leadership_unity +0.05 Generated Triggers: International Support, De-escalation Opportunity ",소련이 조건부 철수·외교 경로를 수용하는 상대 행동과 함께 미국 최후통첩의 긍정적 응답 조건을 명시해 성공한 외교 교환 경로를 선택한다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GPT-06-EU-007-MAP,GPT-06,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,9774116c3cb26e1e5074757116f478be4a37245408d420e1fa7aaf56107b3de9,6,6,T1,fixed source-reviewed result-block assignment,"RESULT LOG] Scenario Combination Name: Diplomatic Resolution Path United States Action: Diplomatic Ultimatum (UN/OAS-Backed) Soviet Union Action: Conditional Withdrawal Offer Selected Actor: United States Selected Action: Diplomatic Ultimatum → Diplomatic Success (if Soviets respond positively) Predicted Variable Change: tension -0.05 diplomatic_support +0.10 public_opinion +0.05 leadership_unity +0.05 Generated Triggers: International Support, De-escalation Opportunity",explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,판정 불가,,,Selected Actor: Soviet Union Selected Action: Offer Conditional Withdrawal → Accept Diplomatic Path Predicted Variable Change: tension ±0 diplomatic_support ±0 public_opinion ±0 leadership_unity ±0 Generated Triggers: Potential Compromise Pathway [,소련은 조건부 철수를 수용하지만 0효과를 기록한다. 앞 미국에 공동 Diplomatic_Success를 한번 적용한 것인지 국가별 독립 적용인지 원 집계 단위가 명료하지 않다.,"AI direct source interpretation, frozen annotation",True,rule_ambiguous,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GPT-06-EFFECT-EXTRA-001,GPT-06,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,9774116c3cb26e1e5074757116f478be4a37245408d420e1fa7aaf56107b3de9,4,4,T1,direct source review,Denial + covert detection,source finding,P-EFFECT-01,행동–효과 추가 대조,actor_json/soviet_gpt.json,$.effect_rules.covert_detection.diplomatic_room,조건부 규칙,,,위반,,,diplomatic_support +0.60,covert_detection의 diplomatic_room .60을 diplomatic_support +.60으로 대체했다. 원 입력에 이 변환은 없다.,AI source interpretation; calculation independently replayed where fully specified,True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,,"Path"", ""Hardline Response Path"", ""Diplomatic Resolution Path""]- Selected Actor: 
[United States/Soviet Union]- Selected Action: [Action Name]- Predicted Variable 
Change: tension [±value], diplomatic_support [±value], public_opinion [±value], 
leadership_unity [±value]- Generated Triggers: [Trigger 1], [Trigger 2][RECONFIRM 
VARIABLE STATUS] (This section repeats for each combination)- tension: [New 
Value]- diplomatic_support: [New Value]- military_posture: [State]- public_opinion: 
[New Value]- leadership_unity: [New Value]※ Speculative reasoning, inference, or 
hindsight interpretation beyond JSON files and rule-based calculations are strictly 
prohibited.
ChatGPT의 말: Proceeding according to the command, here is the structured result for each 
scenario combination. All variable changes are strictly based on the Effect Rules
defined in the Variable-Decision Matrix.json.
 [RESULT LOG]
Scenario Combination Name: Most Plausible Path
United States Action: Naval Quarantine
Soviet Union Action: Deny and Delay
Event Interpretation:
U.S. imposes a naval blockade → Military Alert
USSR maintains secrecy while attempting to finish deployment → Covert Detection
Selected Actor: United States
Selected Action: Naval Quarantine (Triggers Military Alert)
Predicted Variable Change:
tension +0.30
diplomatic_support ±0
public_opinion ±0
leadership_unity +0.80
Generated Triggers: Military Alert (U.S.), Potential Diplomatic Isolation
Selected Actor: Soviet Union
Selected Action: Deny and Delay (Triggers Covert Detection)
Predicted Variable Change:
tension +0.45
diplomatic_support +0.60
public_opinion ±0
leadership_unity ±0
Generated Triggers: Covert Detection, Increased Diplomatic Room"
GPT-07-EU-002-MAP,GPT-07,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,0d3091d3a53a6368abfef39deee17ddab276b321a1e00b8e71fffbe692e834b0,6,6,T1,fixed source-reviewed result-block assignment,RESULT LOG] Scenario Combination Name: Most Plausible Path,explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Defense_Prep,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Defense_Prep,,"Selected Actor: United States Selected Action: Naval Quarantine Predicted Variable Change: tension +0.05, diplomatic_support –0.02, public_opinion –0.02, leadership_unity – 0.05 ",p2·4의 검역 대안과 선정 조합에서 Defense_Prep를 직접 명시해 p6 같은 행동에 연결된다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GPT-07-EU-003-MAP,GPT-07,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,0d3091d3a53a6368abfef39deee17ddab276b321a1e00b8e71fffbe692e834b0,6,7,T1,fixed source-reviewed result-block assignment,"RESULT LOG] Scenario Combination Name: Most Plausible Path Selected Actor: United States Selected Action: Naval Quarantine Predicted Variable Change: tension +0.05, diplomatic_support –0.02, public_opinion –0.02, leadership_unity – 0.05",explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,SU:covert_detection,,"Selected Actor: Soviet Union Selected Action: Denial & Covert Alert (triggered by detection) Predicted Variable Change: tension +0.45 Generated Triggers: Tension (cumulative): +0.50 → Below 0.8 (no automatic military escalation yet) No additional triggers fired this turn
 [",p3–4 발견 효과를 명시하고 해당 고정 미사일 발견에 연결한다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GPT-07-EU-004-MAP,GPT-07,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,0d3091d3a53a6368abfef39deee17ddab276b321a1e00b8e71fffbe692e834b0,7,7,T1,fixed source-reviewed result-block assignment,RESULT LOG] Scenario Combination Name: Diplomatic Resolution Path,explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Diplomatic_Success,,"Selected Actor: United States Selected Action: UN Appeal for Multilateral Negotiation Predicted Variable Change: tension –0.05, diplomatic_support +0.10, public_opinion +0.05, leadership_unity +0.05 ",p2–3 효과 이름과 p4–5 상호 교섭 개설 결과를 직접 명시한다. 서로 호응한 외교 채널 개설의 의미 대응이다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GPT-07-EU-005-MAP,GPT-07,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,0d3091d3a53a6368abfef39deee17ddab276b321a1e00b8e71fffbe692e834b0,7,8,T1,fixed source-reviewed result-block assignment,"RESULT LOG] Scenario Combination Name: Diplomatic Resolution Path Selected Actor: United States Selected Action: UN Appeal for Multilateral Negotiation Predicted Variable Change: tension –0.05, diplomatic_support +0.10, public_opinion +0.05, leadership_unity +0.05",explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Diplomatic_Success,,"Selected Actor: Soviet Union Selected Action: Acknowledge Missiles & Offer Negotiation Predicted Variable Change: tension –0.05, diplomatic_support +0.10, public_opinion +0.05, leadership_unity +0.05 Generated Triggers:
Tension drops: cumulative –0.10 → No escalation Diplomatic_Support rises above 0.5 → Diplomatic Negotiation Enabled  [",p2–3 효과 이름과 p4–5 상호 교섭 개설 결과를 직접 명시한다. 서로 호응한 외교 채널 개설의 의미 대응이다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GPT-07-EU-006-MAP,GPT-07,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,0d3091d3a53a6368abfef39deee17ddab276b321a1e00b8e71fffbe692e834b0,8,8,T1,fixed source-reviewed result-block assignment,RESULT LOG] Scenario Combination Name: Hardline Response Path,explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Strike,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Strike,,"Selected Actor: United States Selected Action: Immediate Air Strike Predicted Variable Change: tension +0.15, diplomatic_support –0.05, public_opinion –0.05, leadership_unity – 0.10 ",p2·5 실제 공습에 공격 효과를 직접 명시해 p8 동일 선정 행동과 연결한다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
